                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    300,                0.54789,                0.34635,                0.87176,                0.73704,                0.43685,                0.47764,                0.37921,                0.91882,                  2.015,                 1.0899,               0.005083,               0.005083,               0.005083
                    301,                0.56015,                0.35334,                0.86836,                0.73701,                0.43683,                0.47767,                0.37918,                0.91894,                 2.0148,                 1.0901,              0.0050665,              0.0050665,              0.0050665
                    302,                 0.5626,                0.35536,                0.87296,                 0.7381,                0.43734,                0.47765,                0.37932,                0.91852,                 2.0149,                 1.0898,                0.00505,                0.00505,                0.00505
                    303,                0.54004,                0.34316,                0.86896,                0.73789,                0.43678,                 0.4777,                 0.3795,                0.91868,                  2.014,                 1.0902,              0.0050335,              0.0050335,              0.0050335
                    304,                0.54629,                0.34646,                0.87038,                0.74114,                0.43592,                 0.4773,                0.37947,                0.91868,                  2.015,                 1.0901,               0.005017,               0.005017,               0.005017
                    305,                0.54728,                0.34745,                0.87181,                0.74195,                0.43569,                0.47836,                0.37988,                0.91896,                 2.0135,                 1.0904,              0.0050005,              0.0050005,              0.0050005
                    306,                0.54972,                 0.3526,                0.87101,                0.73894,                0.43641,                 0.4786,                0.38034,                0.91872,                 2.0132,                 1.0903,               0.004984,               0.004984,               0.004984
                    307,                0.55098,                0.34789,                0.87053,                0.73645,                 0.4375,                0.47842,                 0.3802,                0.91851,                 2.0132,                 1.0907,              0.0049675,              0.0049675,              0.0049675
                    308,                0.54568,                0.34765,                0.86791,                0.73397,                0.43841,                0.47886,                0.38046,                 0.9183,                 2.0123,                 1.0907,               0.004951,               0.004951,               0.004951
                    309,                0.55703,                 0.3515,                0.87287,                0.73617,                0.43758,                0.47914,                0.38062,                0.91821,                 2.0131,                 1.0906,              0.0049345,              0.0049345,              0.0049345
                    310,                0.54756,                0.34323,                0.86954,                0.73362,                 0.4369,                0.47846,                 0.3808,                0.91829,                 2.0149,                 1.0909,               0.004918,               0.004918,               0.004918
                    311,                0.54091,                0.33971,                 0.8724,                0.73298,                0.43739,                0.47874,                0.38101,                0.91823,                 2.0152,                 1.0911,              0.0049015,              0.0049015,              0.0049015
                    312,                0.54634,                 0.3442,                0.87108,                0.73265,                0.43787,                0.47887,                0.38072,                0.91799,                 2.0149,                 1.0905,               0.004885,               0.004885,               0.004885
                    313,                0.54609,                0.34138,                0.87449,                0.73315,                0.43764,                0.47872,                0.38073,                0.91765,                 2.0138,                 1.0903,              0.0048685,              0.0048685,              0.0048685
                    314,                0.54879,                0.34193,                0.86595,                0.73383,                0.43717,                0.47919,                0.38071,                0.91818,                 2.0139,                 1.0911,               0.004852,               0.004852,               0.004852
                    315,                0.54521,                0.34377,                0.86758,                0.73321,                0.43754,                0.47931,                0.38074,                0.91852,                 2.0146,                 1.0912,              0.0048355,              0.0048355,              0.0048355
                    316,                0.53587,                0.34265,                0.86688,                0.73318,                0.43751,                  0.479,                0.38081,                0.91801,                 2.0131,                 1.0909,               0.004819,               0.004819,               0.004819
                    317,                0.54324,                0.34001,                0.87218,                0.73312,                0.43757,                0.47888,                0.38095,                0.91844,                  2.012,                 1.0916,              0.0048025,              0.0048025,              0.0048025
                    318,                0.54858,                0.34702,                0.87543,                0.73399,                0.43754,                0.47885,                0.38106,                0.91789,                 2.0122,                 1.0913,               0.004786,               0.004786,               0.004786
                    319,                0.53838,                0.33925,                0.86577,                 0.7338,                0.43676,                0.47869,                0.38093,                0.91799,                 2.0117,                 1.0912,              0.0047695,              0.0047695,              0.0047695
                    320,                0.54126,                0.34001,                0.86726,                0.73766,                0.43495,                0.47875,                 0.3811,                0.91748,                 2.0128,                 1.0909,               0.004753,               0.004753,               0.004753
                    321,                0.54164,                0.33874,                0.86969,                0.74209,                0.43503,                0.47896,                0.38125,                0.91704,                 2.0132,                 1.0907,              0.0047365,              0.0047365,              0.0047365
                    322,                0.53876,                0.33782,                0.86765,                0.74372,                0.43412,                0.47883,                0.38152,                0.91693,                 2.0145,                 1.0906,                0.00472,                0.00472,                0.00472
                    323,                 0.5365,                0.33593,                0.86958,                0.73742,                 0.4376,                0.47897,                0.38165,                0.91745,                 2.0164,                 1.0913,              0.0047035,              0.0047035,              0.0047035
                    324,                0.54807,                0.34057,                0.86674,                0.73744,                0.43705,                 0.4787,                0.38148,                 0.9172,                 2.0168,                 1.0911,               0.004687,               0.004687,               0.004687
                    325,                0.53282,                 0.3339,                0.86897,                0.73577,                0.43796,                0.47872,                0.38135,                0.91717,                 2.0187,                 1.0907,              0.0046705,              0.0046705,              0.0046705
                    326,                 0.5323,                0.33454,                0.86437,                0.73845,                0.43732,                0.47829,                0.38144,                  0.917,                 2.0176,                 1.0909,               0.004654,               0.004654,               0.004654
                    327,                0.53624,                0.33188,                0.87082,                0.73535,                0.43743,                0.47835,                0.38148,                0.91646,                 2.0181,                 1.0906,              0.0046375,              0.0046375,              0.0046375
                    328,                0.53143,                0.33251,                0.86419,                0.73626,                0.43706,                0.47832,                0.38158,                0.91685,                 2.0178,                 1.0906,               0.004621,               0.004621,               0.004621
                    329,                0.53405,                0.33334,                0.86893,                 0.7373,                0.43656,                0.47816,                0.38125,                0.91662,                 2.0165,                 1.0902,              0.0046045,              0.0046045,              0.0046045
                    330,                0.53925,                0.33609,                0.86775,                0.73506,                0.43789,                0.47847,                0.38171,                0.91702,                  2.019,                 1.0909,               0.004588,               0.004588,               0.004588
                    331,                0.53277,                0.33555,                0.86558,                 0.7374,                0.43682,                0.47858,                0.38164,                0.91661,                 2.0186,                 1.0904,              0.0045715,              0.0045715,              0.0045715
                    332,                0.53549,                0.33442,                0.86209,                0.73832,                0.43728,                0.47883,                0.38176,                0.91668,                 2.0177,                 1.0906,               0.004555,               0.004555,               0.004555
                    333,                0.52545,                 0.3284,                0.86232,                0.74999,                0.43338,                0.47836,                0.38157,                0.91708,                 2.0184,                 1.0909,              0.0045385,              0.0045385,              0.0045385
                    334,                0.53192,                0.33478,                0.86688,                0.73883,                0.43647,                0.47878,                0.38148,                0.91695,                 2.0198,                 1.0908,               0.004522,               0.004522,               0.004522
                    335,                0.53917,                0.33661,                0.86552,                0.73956,                0.43607,                0.47875,                0.38159,                0.91705,                   2.02,                 1.0908,              0.0045055,              0.0045055,              0.0045055
                    336,                0.53187,                0.33228,                0.86593,                0.74178,                0.43557,                0.47874,                0.38155,                 0.9163,                 2.0202,                 1.0903,               0.004489,               0.004489,               0.004489
                    337,                0.52539,                0.32937,                0.86749,                 0.7405,                0.43558,                0.47874,                0.38148,                0.91682,                 2.0205,                 1.0908,              0.0044725,              0.0044725,              0.0044725
                    338,                0.52459,                0.33019,                0.86286,                0.74572,                0.43429,                0.47871,                0.38148,                 0.9167,                 2.0225,                 1.0905,               0.004456,               0.004456,               0.004456
                    339,                0.53018,                0.32972,                0.86185,                0.74729,                0.43405,                0.47864,                0.38148,                0.91636,                 2.0241,                 1.0908,              0.0044395,              0.0044395,              0.0044395
                    340,                 0.5249,                0.32866,                0.86297,                0.74774,                0.43384,                0.47844,                0.38131,                0.91661,                 2.0256,                 1.0913,               0.004423,               0.004423,               0.004423
                    341,                0.52929,                0.33131,                0.86482,                0.74954,                0.43371,                0.47857,                0.38131,                0.91688,                 2.0265,                 1.0916,              0.0044065,              0.0044065,              0.0044065
                    342,                0.53419,                0.33212,                0.86446,                0.75087,                0.43356,                0.47864,                0.38136,                0.91685,                 2.0265,                 1.0917,                0.00439,                0.00439,                0.00439
                    343,                0.52035,                0.32444,                0.86313,                0.75086,                0.43369,                0.47876,                0.38135,                0.91642,                 2.0265,                 1.0915,              0.0043735,              0.0043735,              0.0043735
                    344,                0.52073,                0.32886,                0.86183,                0.75258,                0.43368,                0.47917,                0.38155,                0.91654,                 2.0271,                 1.0918,               0.004357,               0.004357,               0.004357
                    345,                0.52681,                0.33048,                0.86206,                0.75125,                0.43383,                0.47896,                 0.3816,                0.91677,                 2.0263,                 1.0926,              0.0043405,              0.0043405,              0.0043405
                    346,                0.52309,                0.32473,                0.86481,                0.75365,                0.43315,                0.47893,                 0.3818,                0.91696,                 2.0271,                 1.0927,               0.004324,               0.004324,               0.004324
                    347,                0.52265,                0.32547,                0.86072,                0.75372,                0.43286,                0.47941,                0.38191,                0.91741,                 2.0264,                 1.0933,              0.0043075,              0.0043075,              0.0043075
                    348,                0.51618,                0.32541,                  0.861,                0.75681,                0.43322,                0.47939,                0.38208,                0.91681,                  2.027,                 1.0928,               0.004291,               0.004291,               0.004291
                    349,                0.52033,                0.32723,                0.86603,                0.75555,                 0.4328,                0.47934,                0.38215,                0.91734,                 2.0273,                 1.0932,              0.0042745,              0.0042745,              0.0042745
                    350,                0.51828,                0.32565,                0.86383,                0.75174,                 0.4327,                0.47949,                0.38214,                0.91742,                 2.0275,                 1.0936,               0.004258,               0.004258,               0.004258
                    351,                 0.5136,                0.32143,                0.86153,                0.74766,                0.43352,                0.47941,                0.38194,                0.91736,                 2.0281,                 1.0935,              0.0042415,              0.0042415,              0.0042415
                    352,                0.52944,                0.32768,                0.86169,                 0.7478,                0.43342,                0.47953,                0.38179,                  0.918,                 2.0294,                  1.094,               0.004225,               0.004225,               0.004225
                    353,                0.51213,                0.31673,                  0.865,                 0.7531,                0.43268,                0.47885,                0.38164,                0.91804,                 2.0284,                 1.0936,              0.0042085,              0.0042085,              0.0042085
                    354,                0.52063,                0.32807,                0.85976,                0.75631,                0.43272,                0.47914,                0.38195,                0.91832,                 2.0268,                 1.0936,               0.004192,               0.004192,               0.004192
                    355,                0.51899,                0.32461,                0.86062,                0.75571,                0.43217,                0.47886,                0.38185,                0.91894,                 2.0274,                 1.0939,              0.0041755,              0.0041755,              0.0041755
                    356,                 0.5156,                0.32527,                0.86281,                0.75556,                0.43231,                0.47917,                0.38214,                0.91979,                 2.0274,                 1.0944,               0.004159,               0.004159,               0.004159
                    357,                0.51436,                0.32048,                0.85961,                0.75533,                0.43289,                 0.4795,                  0.382,                0.91976,                  2.027,                 1.0943,              0.0041425,              0.0041425,              0.0041425
                    358,                0.51621,                0.32207,                 0.8627,                0.75551,                0.43301,                0.47956,                0.38212,                0.91994,                 2.0271,                 1.0944,               0.004126,               0.004126,               0.004126
                    359,                0.51902,                 0.3239,                0.86181,                0.75542,                0.43302,                   0.48,                 0.3824,                0.92001,                 2.0289,                 1.0944,              0.0041095,              0.0041095,              0.0041095
                    360,                0.51791,                0.32313,                0.86155,                0.75457,                0.43244,                 0.4796,                0.38248,                0.92028,                 2.0294,                 1.0949,               0.004093,               0.004093,               0.004093
                    361,                0.51402,                0.31884,                0.85671,                0.75652,                0.43268,                0.47965,                0.38272,                0.92004,                 2.0302,                 1.0944,              0.0040765,              0.0040765,              0.0040765
                    362,                 0.5142,                0.32079,                0.86092,                0.75643,                0.43316,                0.47984,                0.38273,                0.91999,                 2.0315,                 1.0945,                0.00406,                0.00406,                0.00406
                    363,                 0.5152,                0.32066,                0.86203,                0.75622,                 0.4324,                0.47985,                0.38281,                0.92023,                 2.0327,                 1.0945,              0.0040435,              0.0040435,              0.0040435
                    364,                 0.5164,                0.32029,                0.86233,                0.75775,                0.43164,                0.47983,                 0.3826,                0.92037,                 2.0346,                 1.0944,               0.004027,               0.004027,               0.004027
                    365,                0.51581,                0.32084,                0.85976,                0.76371,                0.43089,                0.47967,                0.38249,                0.92012,                  2.035,                 1.0944,              0.0040105,              0.0040105,              0.0040105
                    366,                 0.5066,                0.31325,                0.85916,                0.76136,                0.43109,                0.47964,                0.38236,                0.92074,                 2.0355,                 1.0951,               0.003994,               0.003994,               0.003994
                    367,                0.50598,                0.31518,                0.85635,                0.76463,                0.43095,                0.47964,                0.38262,                 0.9202,                 2.0366,                 1.0945,              0.0039775,              0.0039775,              0.0039775
                    368,                0.51155,                0.31886,                0.85818,                0.76402,                 0.4309,                0.47967,                0.38289,                0.92067,                  2.038,                 1.0948,               0.003961,               0.003961,               0.003961
                    369,                0.50981,                0.31631,                0.85837,                0.76466,                0.43108,                0.47969,                0.38262,                0.92052,                 2.0389,                 1.0947,              0.0039445,              0.0039445,              0.0039445
                    370,                 0.5136,                0.32027,                0.86071,                0.76467,                0.43111,                0.47987,                0.38278,                0.92085,                 2.0388,                 1.0952,               0.003928,               0.003928,               0.003928
                    371,                0.50759,                0.31471,                0.85586,                0.76542,                0.43087,                0.47985,                0.38285,                0.92072,                 2.0402,                 1.0954,              0.0039115,              0.0039115,              0.0039115
                    372,                0.51283,                0.31437,                0.85793,                0.76711,                0.43058,                0.48001,                0.38305,                0.92154,                 2.0406,                 1.0958,               0.003895,               0.003895,               0.003895
                    373,                  0.502,                0.31395,                0.85996,                0.76696,                0.43041,                0.48002,                0.38285,                0.92167,                 2.0411,                 1.0962,              0.0038785,              0.0038785,              0.0038785
                    374,                0.50718,                0.31448,                0.85524,                 0.7682,                0.43012,                0.47977,                0.38292,                0.92149,                 2.0437,                 1.0962,               0.003862,               0.003862,               0.003862
                    375,                 0.5057,                 0.3113,                0.85613,                0.76498,                0.43062,                0.48019,                0.38307,                0.92176,                 2.0449,                 1.0967,              0.0038455,              0.0038455,              0.0038455
                    376,                0.50069,                0.31271,                0.85565,                 0.7653,                0.43067,                0.48019,                0.38289,                 0.9216,                 2.0452,                 1.0965,               0.003829,               0.003829,               0.003829
                    377,                 0.4993,                0.30698,                0.85453,                0.76717,                0.42969,                0.47996,                0.38271,                0.92202,                 2.0464,                 1.0969,              0.0038125,              0.0038125,              0.0038125
                    378,                0.50156,                0.31051,                0.85599,                0.76773,                0.43022,                0.48032,                  0.383,                0.92213,                 2.0468,                  1.097,               0.003796,               0.003796,               0.003796
                    379,                0.50071,                0.31217,                0.85821,                 0.7661,                0.43051,                0.48034,                0.38313,                0.92266,                 2.0481,                 1.0975,              0.0037795,              0.0037795,              0.0037795
                    380,                0.50439,                0.31302,                0.85607,                0.76597,                0.43021,                0.48033,                0.38302,                0.92202,                 2.0476,                  1.097,               0.003763,               0.003763,               0.003763
                    381,                0.50242,                0.30935,                 0.8547,                0.76619,                0.42937,                0.48015,                  0.383,                0.92225,                 2.0487,                 1.0974,              0.0037465,              0.0037465,              0.0037465
                    382,                0.49842,                0.30669,                  0.853,                0.76825,                0.42927,                0.47989,                0.38319,                0.92267,                 2.0493,                 1.0975,                0.00373,                0.00373,                0.00373
                    383,                0.49706,                0.31202,                0.85631,                0.76834,                0.42905,                0.48004,                0.38307,                0.92278,                 2.0494,                 1.0977,              0.0037135,              0.0037135,              0.0037135
                    384,                0.49749,                0.31153,                0.85648,                0.76823,                0.42927,                0.47993,                0.38326,                0.92311,                   2.05,                 1.0981,               0.003697,               0.003697,               0.003697
                    385,                0.50648,                0.31365,                0.85618,                0.76817,                  0.429,                0.48004,                0.38313,                 0.9231,                  2.052,                 1.0977,              0.0036805,              0.0036805,              0.0036805
                    386,                0.49665,                0.31016,                0.86013,                0.75777,                0.43296,                0.48066,                0.38351,                0.92332,                 2.0518,                 1.0984,               0.003664,               0.003664,               0.003664
                    387,                0.49926,                 0.3101,                 0.8557,                0.75735,                0.43217,                0.48038,                0.38364,                0.92358,                 2.0515,                 1.0986,              0.0036475,              0.0036475,              0.0036475
                    388,                0.49492,                0.30601,                0.85424,                0.76058,                0.43206,                0.48078,                0.38352,                0.92365,                 2.0517,                 1.0986,               0.003631,               0.003631,               0.003631
                    389,                0.49256,                0.30393,                0.85238,                0.76222,                0.43078,                0.48032,                0.38353,                 0.9237,                 2.0503,                 1.0988,              0.0036145,              0.0036145,              0.0036145
                    390,                0.48987,                0.30419,                0.84964,                0.76315,                0.43143,                0.48054,                0.38355,                0.92407,                 2.0501,                 1.0992,               0.003598,               0.003598,               0.003598
                    391,                0.49281,                0.30533,                0.85272,                0.76086,                0.43178,                0.48019,                0.38381,                0.92398,                 2.0505,                 1.0994,              0.0035815,              0.0035815,              0.0035815
                    392,                0.48892,                0.30206,                0.85183,                0.76095,                0.43183,                 0.4803,                0.38362,                0.92415,                 2.0507,                 1.0993,               0.003565,               0.003565,               0.003565
                    393,                0.49318,                0.30299,                0.85546,                0.74671,                 0.4345,                0.48058,                 0.3838,                0.92417,                 2.0506,                 1.0994,              0.0035485,              0.0035485,              0.0035485
                    394,                0.49249,                  0.305,                0.85542,                0.74781,                0.43249,                0.48044,                0.38392,                0.92393,                 2.0502,                 1.0994,               0.003532,               0.003532,               0.003532
                    395,                 0.4958,                0.30716,                0.85408,                0.74128,                0.43605,                0.48073,                0.38414,                0.92389,                  2.051,                 1.0995,              0.0035155,              0.0035155,              0.0035155
                    396,                0.49293,                0.30105,                0.85367,                 0.7483,                0.43244,                0.48051,                 0.3841,                0.92356,                 2.0507,                  1.099,               0.003499,               0.003499,               0.003499
                    397,                0.49002,                0.30115,                0.85297,                0.74438,                0.43438,                0.48049,                0.38404,                0.92403,                 2.0519,                 1.0995,              0.0034825,              0.0034825,              0.0034825
                    398,                0.49218,                0.30465,                0.85495,                0.74136,                0.43598,                 0.4803,                0.38395,                0.92373,                 2.0531,                 1.0993,               0.003466,               0.003466,               0.003466
                    399,                0.49179,                0.30315,                0.85122,                0.74119,                0.43625,                0.48044,                0.38406,                0.92398,                 2.0555,                 1.0994,              0.0034495,              0.0034495,              0.0034495
                    400,                0.48614,                0.30152,                0.85461,                  0.741,                0.43646,                0.48063,                0.38436,                0.92389,                 2.0569,                 1.0994,               0.003433,               0.003433,               0.003433
                    401,                0.49434,                0.30303,                0.84988,                0.74131,                0.43649,                0.48083,                0.38439,                0.92401,                 2.0592,                 1.0995,              0.0034165,              0.0034165,              0.0034165
                    402,                0.48106,                 0.2957,                0.84869,                0.74016,                0.43662,                0.48058,                0.38458,                0.92421,                 2.0598,                 1.0999,                 0.0034,                 0.0034,                 0.0034
                    403,                0.48314,                0.29378,                0.85283,                0.74059,                0.43645,                0.48102,                0.38521,                0.92354,                 2.0608,                 1.0996,              0.0033835,              0.0033835,              0.0033835
                    404,                 0.4885,                0.30056,                0.85246,                0.74151,                0.43684,                0.48099,                0.38505,                0.92327,                 2.0611,                 1.0993,               0.003367,               0.003367,               0.003367
                    405,                0.48593,                0.30062,                0.85199,                0.74224,                0.43675,                0.48106,                  0.385,                0.92308,                 2.0604,                 1.0994,              0.0033505,              0.0033505,              0.0033505
                    406,                0.47744,                0.29815,                0.85206,                0.75046,                 0.4331,                0.48132,                0.38538,                0.92266,                 2.0603,                 1.0992,               0.003334,               0.003334,               0.003334
                    407,                0.48875,                0.30113,                0.85025,                0.74973,                0.43312,                0.48171,                0.38571,                0.92273,                 2.0595,                 1.0992,              0.0033175,              0.0033175,              0.0033175
                    408,                0.48888,                0.29878,                0.85171,                0.74777,                0.43292,                0.48154,                0.38589,                0.92255,                  2.061,                 1.0991,               0.003301,               0.003301,               0.003301
                    409,                0.48136,                0.30051,                0.85079,                0.74887,                0.43312,                0.48148,                0.38589,                0.92212,                 2.0611,                 1.0988,              0.0032845,              0.0032845,              0.0032845
                    410,                0.47951,                 0.2964,                0.84998,                0.74753,                0.43352,                0.48149,                0.38592,                0.92192,                 2.0625,                 1.0981,               0.003268,               0.003268,               0.003268
                    411,                0.47944,                0.29381,                  0.852,                0.74578,                0.43421,                0.48164,                  0.386,                0.92181,                 2.0631,                 1.0981,              0.0032515,              0.0032515,              0.0032515
                    412,                0.47741,                0.29519,                0.85018,                0.74788,                0.43419,                0.48146,                0.38606,                0.92203,                 2.0644,                 1.0981,               0.003235,               0.003235,               0.003235
                    413,                0.48092,                0.29778,                0.85034,                0.74592,                0.43462,                0.48164,                0.38573,                0.92191,                 2.0654,                  1.098,              0.0032185,              0.0032185,              0.0032185
                    414,                0.48539,                0.29754,                0.85273,                0.74607,                0.43407,                  0.482,                 0.3862,                0.92187,                  2.067,                 1.0981,               0.003202,               0.003202,               0.003202
                    415,                0.48135,                 0.2959,                0.85116,                0.74693,                0.43396,                0.48206,                0.38615,                0.92229,                 2.0681,                 1.0985,              0.0031855,              0.0031855,              0.0031855
                    416,                0.48166,                0.29515,                0.85216,                0.74606,                0.43401,                0.48179,                0.38621,                0.92186,                 2.0673,                  1.098,               0.003169,               0.003169,               0.003169
                    417,                0.47899,                0.29123,                0.85115,                0.75075,                0.43323,                0.48154,                0.38605,                 0.9221,                 2.0692,                 1.0986,              0.0031525,              0.0031525,              0.0031525
                    418,                0.48302,                0.29903,                0.85109,                0.75151,                0.43289,                0.48173,                0.38603,                0.92136,                 2.0689,                  1.098,               0.003136,               0.003136,               0.003136
                    419,                 0.4678,                0.28957,                0.84788,                0.76218,                 0.4292,                0.48171,                0.38602,                0.92104,                 2.0711,                 1.0976,              0.0031195,              0.0031195,              0.0031195
                    420,                0.47402,                0.29324,                 0.8493,                0.76124,                0.42902,                0.48184,                0.38607,                0.92138,                 2.0728,                  1.098,               0.003103,               0.003103,               0.003103
                    421,                0.47355,                0.29204,                0.84924,                 0.7696,                0.42736,                 0.4819,                 0.3866,                0.92236,                 2.0728,                 1.0987,              0.0030865,              0.0030865,              0.0030865
                    422,                0.47812,                0.29263,                  0.848,                0.76205,                0.42911,                0.48193,                0.38626,                0.92215,                 2.0731,                 1.0989,                0.00307,                0.00307,                0.00307
                    423,                0.46981,                0.28774,                0.84567,                0.76753,                0.42782,                0.48204,                0.38646,                0.92214,                 2.0743,                 1.0987,              0.0030535,              0.0030535,              0.0030535
                    424,                0.48123,                0.29644,                0.84788,                0.76922,                0.42762,                0.48196,                0.38656,                0.92205,                 2.0747,                 1.0988,               0.003037,               0.003037,               0.003037
                    425,                0.47105,                0.29089,                0.84794,                0.76853,                0.42773,                0.48213,                0.38655,                0.92206,                 2.0747,                 1.0985,              0.0030205,              0.0030205,              0.0030205
                    426,                0.47419,                0.29199,                0.84921,                0.76802,                0.42786,                 0.4825,                0.38661,                 0.9218,                 2.0759,                 1.0986,               0.003004,               0.003004,               0.003004
                    427,                0.46187,                0.28495,                0.84551,                0.76814,                 0.4282,                0.48255,                0.38655,                0.92186,                 2.0762,                 1.0988,              0.0029875,              0.0029875,              0.0029875
                    428,                0.47959,                 0.2944,                 0.8501,                 0.7673,                0.42779,                0.48218,                0.38658,                 0.9223,                 2.0772,                 1.0994,               0.002971,               0.002971,               0.002971
                    429,                0.47088,                 0.2913,                0.84851,                 0.7651,                0.42922,                0.48274,                0.38684,                0.92263,                 2.0798,                 1.0994,              0.0029545,              0.0029545,              0.0029545
                    430,                0.47225,                0.28858,                0.85063,                0.76257,                 0.4304,                0.48283,                0.38703,                 0.9225,                 2.0812,                 1.0991,               0.002938,               0.002938,               0.002938
                    431,                0.47126,                0.28788,                0.85155,                0.76413,                 0.4297,                0.48297,                0.38704,                0.92191,                 2.0824,                 1.0988,              0.0029215,              0.0029215,              0.0029215
                    432,                0.47583,                0.28875,                0.84793,                0.76259,                0.42959,                0.48348,                0.38706,                0.92186,                 2.0838,                 1.0989,               0.002905,               0.002905,               0.002905
                    433,                0.47623,                0.28746,                0.84643,                 0.7662,                0.42912,                0.48359,                0.38692,                0.92106,                  2.085,                 1.0984,              0.0028885,              0.0028885,              0.0028885
